index,numbers,holes,horizontal_cuts,vertical_cuts,pixel_count,mass_x,mass_y,longest_contour,contours_count,straightness
34194,1,1,1,1,80,13.5875,13.975,46,1,1.5652173913043479
34195,1,1,1,3,73,14.356164383561644,14.438356164383562,44,1,0.90909090909090906
34196,1,1,1,1,103,13.679611650485437,13.718446601941748,48,1,1.5
34197,8,3,2,3,179,13.441340782122905,13.972067039106145,59,3,1.6271186440677967
34198,6,2,2,3,109,13.339449541284404,13.972477064220184,51,2,1.7254901960784315
34199,1,1,1,1,100,13.76,13.62,44,1,0.93181818181818177
34200,5,1,2,3,226,14.097345132743364,14.460176991150442,102,1,1.1764705882352942
34201,4,1,2,2,124,13.637096774193548,13.540322580645162,71,1,2.591549295774648
34202,3,1,2,4,135,14.170370370370371,14.14074074074074,87,1,1.7701149425287357
34203,4,1,2,2,118,13.796610169491526,13.788135593220339,58,1,1.6551724137931034
34204,2,2,2,3,145,13.63448275862069,14.441379310344828,72,2,1.3055555555555556
34205,3,1,2,4,170,13.958823529411765,13.588235294117647,107,1,1.9906542056074767
34206,7,1,1,2,90,13.766666666666667,13.588888888888889,55,1,1.8727272727272728
34207,2,1,2,2,126,13.817460317460318,13.873015873015873,76,1,1.486842105263158
34208,2,1,2,2,162,14.308641975308642,14.395061728395062,66,1,1.5757575757575757
34209,5,1,3,3,153,13.901960784313726,13.967320261437909,78,1,2.0384615384615383
34210,6,2,3,2,156,14.301282051282051,13.538461538461538,81,2,2.2592592592592591
34211,2,1,2,3,173,13.572254335260116,13.670520231213873,46,3,1.5833333333333333
34212,0,2,2,2,186,13.86021505376344,13.365591397849462,55,3,0.59999999999999998
34213,4,1,2,2,159,13.962264150943396,13.79245283018868,84,1,2.3690476190476191
34214,7,1,2,2,111,14.576576576576576,14.27927927927928,74,1,1.4864864864864864
34215,6,2,2,3,133,13.849624060150376,13.954887218045112,71,2,2.0422535211267605
34216,3,1,2,3,143,13.412587412587413,13.384615384615385,88,1,1.6477272727272727
34217,2,1,2,2,170,13.988235294117647,13.976470588235294,75,1,1.6133333333333333
34218,9,1,2,2,164,14.054878048780488,13.670731707317072,58,1,2.0862068965517242
34219,7,1,2,2,125,13.688,13.816,63,1,2.2698412698412698
34220,9,2,2,3,139,14.043165467625899,14.237410071942445,51,2,2.1960784313725492
34221,0,2,2,2,192,13.755208333333334,14.427083333333334,61,2,1.721311475409836
34222,9,2,2,2,116,14.25,13.870689655172415,53,2,1.5283018867924529
34223,5,1,2,2,118,13.872881355932204,13.652542372881356,68,1,1.8970588235294117
34224,9,2,2,2,103,14.757281553398059,14.174757281553399,52,2,2.6153846153846154
34225,5,1,2,3,147,14.10204081632653,14.081632653061224,88,1,1.8295454545454546
34226,1,1,1,1,87,13.482758620689655,14.655172413793103,45,1,0.88888888888888884
34227,9,2,2,3,130,14.323076923076924,13.607692307692307,64,3,1.765625
34228,1,1,2,1,90,13.4,13.755555555555556,47,2,1.0212765957446808
34229,1,1,1,1,81,13.654320987654321,14.234567901234568,44,1,1.0909090909090908
34230,3,1,2,4,103,13.970873786407767,14.019417475728156,79,2,1.5949367088607596
34231,2,1,2,2,178,13.49438202247191,14.573033707865168,68,1,2.0
34232,7,1,2,2,156,14.666666666666666,14.198717948717949,73,1,1.9863013698630136
34233,9,1,2,2,176,13.6875,14.414772727272727,61,3,1.721311475409836
34234,7,1,3,2,149,14.006711409395972,14.48993288590604,79,1,1.7215189873417722
34235,3,1,2,4,183,13.863387978142077,13.584699453551913,51,6,1.588235294117647
34236,2,1,3,2,133,14.240601503759398,13.706766917293233,74,1,1.6351351351351351
34237,9,2,2,3,166,14.427710843373495,13.716867469879517,56,3,1.4464285714285714
34238,9,2,2,2,129,13.984496124031008,13.837209302325581,47,2,1.553191489361702
34239,5,1,2,3,145,14.027586206896551,14.344827586206897,92,1,2.0108695652173911
34240,8,2,2,4,131,13.801526717557252,14.351145038167939,51,4,1.8823529411764706
34241,2,2,3,3,139,13.93525179856115,13.66906474820144,67,2,1.7761194029850746
34242,7,1,2,2,120,14.241666666666667,14.1,30,3,1.1666666666666667
34243,1,1,2,2,74,14.554054054054054,13.783783783783784,47,1,1.5319148936170213
34244,2,2,3,3,105,13.523809523809524,14.266666666666667,56,2,1.8392857142857142
34245,9,2,2,3,138,13.884057971014492,14.202898550724637,53,2,1.8301886792452831
34246,2,2,2,2,183,13.770491803278688,14.39344262295082,73,5,1.4109589041095891
34247,8,4,2,4,117,13.794871794871796,13.760683760683762,52,3,1.6923076923076923
34248,6,2,2,3,152,13.743421052631579,13.81578947368421,73,2,1.4383561643835616
34249,0,2,2,2,213,13.624413145539906,14.065727699530516,58,2,1.6551724137931034
34250,5,1,3,3,148,14.094594594594595,13.45945945945946,101,1,2.1485148514851486
34251,6,2,2,2,193,13.134715025906736,13.844559585492227,66,3,1.9545454545454546
34252,2,1,2,3,163,14.042944785276074,13.901840490797547,85,1,1.6941176470588235
34253,3,1,2,3,161,14.409937888198758,13.645962732919255,96,1,1.6666666666666667
34254,1,1,1,1,114,13.736842105263158,13.74561403508772,49,1,1.9795918367346939
34255,5,1,2,4,122,14.827868852459016,14.01639344262295,61,3,1.2950819672131149
34256,1,1,1,2,77,13.909090909090908,14.285714285714286,44,1,0.90909090909090906
34257,3,1,2,3,137,13.737226277372264,13.934306569343066,81,1,2.1851851851851851
34258,5,1,1,3,105,13.723809523809523,13.495238095238095,60,1,2.1499999999999999
34259,4,1,2,2,138,13.282608695652174,14.210144927536232,80,1,2.4125000000000001
34260,4,1,2,3,110,13.809090909090909,13.89090909090909,65,1,2.0769230769230771
34261,4,1,2,2,160,13.36875,13.575,73,1,2.1917808219178081
34262,5,1,1,2,93,13.763440860215054,14.03225806451613,64,1,1.734375
34263,7,1,1,2,105,14.085714285714285,14.133333333333333,56,1,2.2857142857142856
34264,7,1,2,2,96,14.270833333333334,13.833333333333334,73,1,1.3150684931506849
34265,7,1,2,2,143,14.342657342657343,14.111888111888112,73,1,1.7671232876712328
34266,4,1,2,2,147,13.598639455782314,13.761904761904763,69,2,1.8695652173913044
34267,9,2,2,3,140,14.064285714285715,14.378571428571428,67,1,1.6865671641791045
34268,6,1,3,3,169,14.153846153846153,14.420118343195266,74,2,1.7297297297297298
34269,0,2,4,2,196,14.173469387755102,13.85204081632653,60,2,1.2
34270,6,3,3,3,113,13.876106194690266,14.336283185840708,64,2,2.5
34271,8,3,2,4,153,14.313725490196079,13.627450980392156,52,3,1.8461538461538463
34272,6,2,2,3,152,13.473684210526315,13.848684210526315,65,2,1.6153846153846154
34273,5,1,2,3,151,14.14569536423841,13.76158940397351,79,1,1.7341772151898733
34274,9,1,2,2,88,13.954545454545455,13.715909090909092,56,1,2.125
34275,7,1,2,2,152,14.006578947368421,13.94078947368421,75,1,1.2933333333333332
34276,9,2,2,3,120,13.958333333333334,13.433333333333334,71,1,1.6901408450704225
34277,2,1,2,3,108,13.805555555555555,14.62037037037037,82,2,1.7317073170731707
34278,0,2,3,2,196,14.025510204081632,13.704081632653061,56,3,1.1428571428571428
34279,8,1,2,3,157,13.528662420382165,14.394904458598726,73,1,1.7397260273972603
34280,8,2,2,2,170,13.905882352941177,13.776470588235295,71,2,1.9014084507042253
34281,1,1,1,1,59,14.05084745762712,13.813559322033898,41,1,2.3170731707317072
34282,5,1,2,3,162,13.660493827160494,14.302469135802468,43,4,1.8837209302325582
34283,9,2,3,3,117,14.222222222222221,14.102564102564102,28,9,0.8571428571428571
34284,3,1,2,3,163,14.28834355828221,14.042944785276074,96,1,1.9791666666666667
34285,3,1,2,3,174,14.120689655172415,13.551724137931034,89,1,1.8764044943820224
34286,9,2,3,3,158,14.310126582278482,13.79746835443038,67,2,1.6716417910447761
34287,0,2,3,2,157,13.859872611464969,14.547770700636942,53,2,1.2075471698113207
34288,0,2,2,2,249,14.004016064257028,13.289156626506024,59,2,1.2372881355932204
34289,3,1,2,3,146,14.075342465753424,13.787671232876713,82,1,1.9512195121951219
34290,4,1,2,2,176,14.136363636363637,13.9375,79,1,2.1265822784810124
34291,4,1,2,2,171,13.590643274853802,13.707602339181287,80,1,2.0874999999999999
34292,2,2,2,3,162,13.685185185185185,14.38888888888889,78,2,2.0641025641025643
34293,3,1,2,3,189,14.132275132275133,13.46031746031746,105,1,1.9714285714285715
34294,4,1,2,3,129,13.418604651162791,14.186046511627907,77,1,2.6883116883116882
34295,7,1,2,2,134,14.283582089552239,14.23134328358209,71,1,1.2535211267605635
34296,3,1,2,3,117,13.931623931623932,14.094017094017094,76,1,2.5
34297,7,1,2,3,143,14.755244755244755,13.482517482517483,62,1,2.9516129032258065
34298,2,2,2,3,133,13.578947368421053,14.030075187969924,74,2,1.527027027027027
34299,3,1,2,3,170,14.470588235294118,13.66470588235294,94,1,2.1382978723404253
34300,5,1,1,3,118,13.398305084745763,13.601694915254237,67,1,1.6865671641791045
34301,6,2,3,3,165,13.666666666666666,14.703030303030303,63,3,2.3015873015873014
34302,7,1,2,2,129,14.48062015503876,14.031007751937985,67,1,1.5671641791044777
34303,2,2,2,2,169,14.195266272189349,14.449704142011834,64,2,1.875
34304,6,1,3,3,95,14.021052631578947,14.31578947368421,64,1,2.265625
34305,5,1,2,3,180,14.444444444444445,14.222222222222221,90,1,1.7
34306,9,1,3,3,125,14.376,13.48,53,2,1.8113207547169812
34307,0,2,2,2,249,14.14859437751004,14.485943775100402,58,2,1.3793103448275863
34308,6,2,2,3,119,13.588235294117647,14.201680672268907,57,2,1.8070175438596492
34309,8,2,2,2,153,14.019607843137255,13.862745098039216,51,2,1.5490196078431373
34310,6,2,2,3,177,14.112994350282486,13.971751412429379,58,2,1.2413793103448276
34311,9,2,2,3,102,14.235294117647058,13.843137254901961,49,2,1.3061224489795917
34312,4,1,2,3,112,14.142857142857142,13.875,78,1,1.641025641025641
34313,8,3,2,3,178,13.842696629213483,14.084269662921349,96,3,1.84375
34314,9,2,2,2,121,13.727272727272727,13.933884297520661,52,2,1.5192307692307692
34315,6,1,2,2,221,13.882352941176471,13.737556561085972,62,1,1.5483870967741935
34316,9,2,2,3,104,14.509615384615385,14.134615384615385,51,2,1.7450980392156863
34317,0,2,2,2,113,14.486725663716815,14.238938053097344,48,2,0.83333333333333337
34318,9,2,2,3,109,13.871559633027523,14.027522935779816,64,1,1.84375
34319,1,1,1,2,106,13.830188679245284,13.61320754716981,50,1,2.7000000000000002
34320,1,1,2,1,99,13.83838383838384,13.818181818181818,46,1,2.0652173913043477
34321,5,1,2,3,194,14.489690721649485,13.628865979381443,85,1,1.7058823529411764
34322,8,2,2,2,130,14.0,13.76923076923077,49,2,1.3061224489795917
34323,5,1,2,3,111,14.08108108108108,13.9009009009009,74,1,1.2027027027027026
34324,9,2,2,2,195,14.076923076923077,13.394871794871795,62,2,1.435483870967742
34325,4,1,2,2,158,13.556962025316455,13.544303797468354,86,1,1.941860465116279
34326,3,1,2,3,151,14.079470198675496,13.973509933774835,92,1,1.3804347826086956
34327,8,3,2,3,161,13.440993788819876,13.627329192546584,56,3,1.1428571428571428
34328,5,1,1,3,104,13.903846153846153,13.817307692307692,83,1,1.6987951807228916
34329,5,1,1,3,141,13.99290780141844,13.787234042553191,78,1,1.5384615384615385
34330,7,1,1,2,120,14.408333333333333,13.925,65,1,1.6000000000000001
34331,1,1,2,1,92,14.304347826086957,13.967391304347826,51,1,1.0980392156862746
34332,2,1,2,2,129,14.170542635658915,14.178294573643411,73,1,1.6438356164383561
34333,2,1,2,3,171,13.801169590643275,13.941520467836257,74,1,1.2027027027027026
34334,8,3,2,4,132,14.598484848484848,14.06060606060606,49,5,1.9591836734693877
34335,4,1,2,2,142,13.788732394366198,14.32394366197183,70,1,2.2857142857142856
34336,1,1,1,1,68,14.808823529411764,14.279411764705882,43,1,2.0232558139534884
34337,3,2,2,3,171,13.707602339181287,13.871345029239766,79,2,2.0126582278481013
34338,6,2,2,3,136,13.801470588235293,13.602941176470589,51,2,2.0196078431372548
34339,7,1,2,2,169,14.106508875739644,13.124260355029586,69,1,1.3913043478260869
34340,1,1,1,2,87,14.35632183908046,13.908045977011493,45,1,0.88888888888888884
34341,1,1,1,1,105,13.495238095238095,13.790476190476191,47,1,2.0425531914893615
34342,4,1,2,2,113,14.070796460176991,13.654867256637168,70,1,2.2999999999999998
34343,3,2,2,3,209,14.196172248803828,13.483253588516746,65,2,1.2461538461538462
34344,4,1,2,2,194,13.644329896907216,14.262886597938145,83,1,2.1204819277108435
34345,1,1,1,1,65,13.23076923076923,14.046153846153846,44,1,0.75
34346,1,1,1,1,62,13.85483870967742,13.983870967741936,44,1,2.3409090909090908
34347,0,1,3,2,183,13.508196721311476,14.316939890710383,100,1,2.02
34348,3,1,2,3,164,13.810975609756097,13.695121951219512,96,1,2.1770833333333335
34349,3,1,2,3,217,13.589861751152073,13.285714285714286,97,1,2.0721649484536084
34350,2,2,2,3,167,13.904191616766466,14.467065868263473,75,2,2.0266666666666668
34351,5,1,2,3,130,13.584615384615384,13.653846153846153,75,3,1.52
34352,7,1,2,2,161,14.496894409937887,14.322981366459627,63,1,1.6666666666666667
34353,6,2,3,3,162,13.561728395061728,14.561728395061728,72,2,1.5555555555555556
34354,1,1,1,1,81,14.197530864197532,13.679012345679013,25,2,1.76
34355,1,1,1,1,63,14.793650793650794,13.619047619047619,44,1,0.72727272727272729
34356,2,1,2,3,151,13.721854304635762,14.801324503311259,80,2,2.2374999999999998
34357,8,2,3,3,192,14.197916666666666,14.291666666666666,71,2,1.9295774647887325
34358,7,1,2,2,132,13.863636363636363,14.227272727272727,69,1,1.8405797101449275
34359,1,1,2,2,75,13.76,14.066666666666666,44,3,0.54545454545454541
34360,6,2,3,3,187,14.197860962566844,13.759358288770054,68,2,1.6470588235294117
34361,5,1,2,4,194,14.463917525773196,13.793814432989691,120,2,1.8583333333333334
34362,1,1,1,2,76,13.907894736842104,14.197368421052632,43,1,1.2790697674418605
34363,0,2,2,2,226,13.539823008849558,14.56637168141593,55,2,1.6000000000000001
34364,4,1,2,2,184,14.027173913043478,14.28804347826087,79,1,2.2278481012658227
34365,5,1,2,3,128,14.3828125,14.0234375,68,1,1.9852941176470589
34366,9,2,2,3,169,13.923076923076923,14.076923076923077,58,2,1.7931034482758621
34367,9,2,2,3,167,14.389221556886227,13.976047904191617,58,2,1.6724137931034482
34368,8,3,2,2,154,14.194805194805195,14.058441558441558,70,2,1.6142857142857143
34369,3,1,2,3,128,13.53125,14.3203125,75,1,1.72
34370,5,1,2,3,193,13.963730569948186,14.414507772020725,116,1,1.5775862068965518
34371,5,1,2,2,170,13.629411764705882,13.652941176470588,80,1,1.6125
34372,0,2,2,2,207,13.797101449275363,14.23671497584541,55,2,1.1818181818181819
34373,8,2,2,2,168,14.416666666666666,14.404761904761905,54,2,1.5
34374,9,2,2,3,141,14.312056737588652,14.28368794326241,51,2,1.4313725490196079
34375,1,1,1,1,75,13.946666666666667,14.586666666666666,44,1,0.36363636363636365
34376,3,1,2,4,148,13.70945945945946,14.087837837837839,105,1,1.838095238095238
34377,1,1,1,1,84,14.011904761904763,13.428571428571429,46,1,2.2608695652173911
34378,4,1,2,2,166,14.05421686746988,14.174698795180722,85,1,1.7882352941176471
34379,5,1,2,3,158,14.050632911392405,14.012658227848101,95,1,1.4315789473684211
34380,3,1,3,3,199,14.201005025125628,13.889447236180905,73,1,2.095890410958904
34381,6,2,2,3,142,14.345070422535212,14.43661971830986,61,2,1.2950819672131149
34382,8,3,2,3,143,14.573426573426573,14.055944055944057,55,3,1.7454545454545454
34383,9,2,2,3,107,13.710280373831775,13.897196261682243,54,4,1.2037037037037037
34384,3,1,2,3,134,13.970149253731343,13.492537313432836,78,1,1.8333333333333333
34385,7,1,2,2,161,13.869565217391305,13.459627329192546,71,1,1.591549295774648
34386,1,1,1,2,94,13.702127659574469,14.27659574468085,48,1,1.8333333333333333
34387,9,2,2,3,158,13.5,14.183544303797468,53,2,1.0754716981132075
34388,9,2,2,3,117,13.717948717948717,13.94017094017094,52,2,2.3076923076923075
34389,6,2,3,3,132,13.575757575757576,14.136363636363637,54,2,1.9259259259259258
34390,6,1,2,2,162,13.376543209876543,14.160493827160494,60,2,1.6000000000000001
34391,2,1,2,3,200,14.115,13.895,86,2,1.6860465116279071
34392,7,1,2,2,96,14.239583333333334,13.916666666666666,59,1,2.593220338983051
34393,7,1,2,2,104,13.548076923076923,13.567307692307692,65,1,1.3692307692307693
34394,8,3,2,3,160,14.075,13.7875,53,3,1.8301886792452831
34395,9,1,2,3,116,13.810344827586206,14.267241379310345,73,1,1.6438356164383561
34396,7,1,2,2,125,14.08,14.312,71,1,2.3661971830985915
34397,5,1,2,3,224,14.522321428571429,14.446428571428571,96,1,1.7604166666666667
34398,3,1,2,3,141,13.595744680851064,13.347517730496454,80,1,1.9875
34399,5,1,2,3,119,14.285714285714286,13.403361344537815,71,1,2.1549295774647885
34400,1,1,1,1,65,13.892307692307693,13.461538461538462,43,1,0.7441860465116279
34401,9,2,2,2,137,13.773722627737227,13.503649635036496,80,1,2.3125
34402,8,3,2,3,128,13.6953125,14.3125,54,3,1.462962962962963
34403,9,2,2,3,110,14.127272727272727,13.672727272727272,49,2,2.1428571428571428
34404,9,2,2,3,114,13.763157894736842,13.833333333333334,53,2,1.679245283018868
34405,9,2,2,3,126,13.976190476190476,13.841269841269842,53,6,1.8113207547169812
34406,5,2,3,3,175,13.674285714285714,13.474285714285715,71,2,1.2535211267605635
34407,1,1,1,1,78,13.91025641025641,13.871794871794872,45,1,2.4666666666666668
34408,4,1,2,2,147,13.625850340136054,14.394557823129253,78,1,2.0512820512820511
34409,3,1,2,3,102,14.205882352941176,14.068627450980392,66,1,2.2727272727272729
34410,0,2,3,3,194,14.721649484536082,14.31958762886598,54,2,1.462962962962963
34411,9,2,2,3,127,14.559055118110237,14.11023622047244,89,1,1.898876404494382
34412,1,1,1,1,77,13.948051948051948,13.753246753246753,43,1,1.8372093023255813
34413,5,1,2,2,105,13.847619047619048,14.542857142857143,71,1,2.1549295774647885
34414,5,1,2,4,99,13.646464646464647,14.555555555555555,68,1,1.8676470588235294
34415,0,2,2,2,247,13.94331983805668,14.226720647773279,60,2,1.6000000000000001
34416,4,1,2,2,141,13.51063829787234,14.163120567375886,65,1,1.9692307692307693
34417,0,2,3,2,162,13.969135802469136,13.962962962962964,51,2,1.392156862745098
34418,8,2,2,2,186,14.102150537634408,14.365591397849462,59,2,1.5084745762711864
34419,2,2,3,3,125,13.432,13.984,72,5,2.1527777777777777
34420,8,3,2,3,155,13.361290322580645,13.477419354838709,53,3,1.0377358490566038
34421,4,1,3,2,113,13.63716814159292,13.761061946902656,74,1,2.1756756756756759
34422,2,2,2,2,226,13.849557522123893,14.517699115044248,62,4,2.0806451612903225
34423,3,1,2,3,149,14.208053691275168,14.060402684563758,81,1,1.8765432098765431
34424,8,3,2,3,155,13.316129032258065,13.651612903225807,55,3,1.3272727272727274
34425,2,1,2,3,147,14.08843537414966,14.571428571428571,93,1,1.3548387096774193
34426,3,1,2,4,138,13.992753623188406,14.007246376811594,83,1,2.0240963855421685
34427,6,1,2,2,153,13.908496732026144,13.450980392156863,75,1,1.8400000000000001
34428,5,1,3,3,153,13.882352941176471,13.712418300653594,112,1,2.1517857142857144
34429,8,3,2,3,155,14.058064516129033,13.961290322580645,60,4,1.4833333333333334
34430,6,2,2,3,117,13.803418803418804,13.735042735042734,55,2,2.0181818181818181
34431,8,2,2,3,128,13.75,14.0234375,55,2,1.7454545454545454
34432,0,2,2,2,202,14.272277227722773,13.970297029702971,58,2,1.1206896551724137
34433,5,1,2,3,113,14.194690265486726,13.761061946902656,39,3,0.071428571428571425
34434,6,2,2,3,120,13.591666666666667,14.216666666666667,55,2,2.1818181818181817
34435,5,1,2,3,156,13.955128205128204,14.185897435897436,105,1,1.7619047619047619
34436,0,1,3,3,162,13.265432098765432,13.481481481481481,90,1,1.9555555555555555
34437,2,1,3,3,199,13.56281407035176,14.251256281407036,81,1,1.4938271604938271
34438,6,2,3,3,133,14.466165413533835,13.894736842105264,53,3,2.5660377358490565
34439,5,1,2,3,143,14.251748251748252,14.237762237762238,104,1,1.4519230769230769
34440,1,1,1,1,141,13.659574468085106,13.929078014184396,48,1,2.1666666666666665
